regulation_project_id;Срок, в течение которого разработчиком принимались предложения в связи проведением публичного обсуждения проекта акта
87835;-
87836;[o_19_2_1]
87836;[o_19_2_2]
87837;[o_19_2_1]
87837;[o_19_2_2]
87843;[o_ | 20 | _2_1]
87843;[o_ | 20 | _2_2]
87847;[o_19_2_1]
87847;[o_19_2_2]
87853;[o_19_2_1]
87853;[o_19_2_2]
87863;[o_19_2_1]
87863;[o_19_2_2]
87875;-
87875;-
87898;-
87898;-
87926;25.01.2019
87926;14.02.2019
87927;[o_ | 20 | _2_1]
87927;[o_ | 20 | _2_2]
87941;[o_13_2_1]
87941;[o_13_2_2]
87948;[o_13_2_1]
87948;[o_13_2_2]
87960;[o_19_2_1]
87960;[o_19_2_2]
87970;[o_19_2_1]
87970;[o_19_2_2]
87980;[o_ | 20 | _2_1]
87980;[o_ | 20 | _2_2]
87987;-
87987;-
87990;[o_19_2_1]
87990;[o_19_2_2]
87994;[o_ | 20 | _2_1]
87994;[o_ | 20 | _2_2]
88005;[o_19_2_1]
88005;[o_19_2_2]
88014;[o_13_2_1]
88014;[o_13_2_2]
88016;[o_19_2_1]
88016;[o_19_2_2]
88043;[o_13_2_1]
88043;[o_13_2_2]
88052;[o_19_2_1]
88052;[o_19_2_2]
88064;[o_19_2_1]
88064;[o_19_2_2]
88067;[o_ | 20 | _2_1]
88067;[o_ | 20 | _2_2]
88075;[o_13_2_1]
88075;[o_13_2_2]
88078;[o_19_2_1]
88078;[o_19_2_2]
88080;-
88080;-
88085; 
88085; 
88092;[o_19_2_1]
88092;[o_19_2_2]
88093;-
88093;-
88106;[o_ | 20 | _2_1]
88106;[o_ | 20 | _2_2]
88107;__ февраля 2019 г.
88107;__ февраля 2019 г.
88111;27.05.2020
88111;10.06.2020
88116;22.04.2019
88116;17.05.2019
88119;[o_19_2_1]
88119;[o_19_2_2]
88121;[o_19_2_1]
88121;[o_19_2_2]
88138;_2019 г.
88138;_2019 г.
88140;16.01.2019
88140;30.01.2019
88143;-
88143;-
88147;[o_19_2_1]
88147;[o_19_2_2]
88149;[o_13_2_1]
88149;[o_13_2_2]
88152;[o_13_2_1]
88152;[o_13_2_2]
88157;-
88157;-
88159;[o_19_2_1]
88159;[o_19_2_2]
88162;-
88162;-
88176;[o_19_2_1]
88176;[o_19_2_2]
88184;[o_ | 20 | _2_1]
88184;[o_ | 20 | _2_2]
88189;[o_19_2_1]
88189;[o_19_2_2]
88191;04 февраля 2019 г.
88191;15 февраля 2019 г.
88193;[o_13_2_1]
88193;[o_13_2_2]
88201;[o_19_2_1]
88201;[o_19_2_2]
88207;04.02.2019
88207;23.02.2019
88215;-
88215;-
88216;[o_19_2_1]
88216;[o_19_2_2]
88219;[o_19_2_1]
88219;[o_19_2_2]
88221;[o_ | 20 | _2_1]
88221;[o_ | 20 | _2_2]
88222;[o_19_2_1]
88222;[o_19_2_2]
88236; 
88236; 
88239;[o_13_2_1]
88239;[o_13_2_2]
88245;-
88245;-
88260;[o_19_2_1]
88260;[o_19_2_2]
88262;[o_19_2_1]
88262;[o_19_2_2]
88264;[o_13_2_1]
88264;[o_13_2_2]
88272;[o_19_2_1]
88272;[o_19_2_2]
88277;отсутствует
88277;отсутствует
88284;[o_13_2_1]
88284;[o_13_2_2]
88297;22.11.2017
88297;06.12.2017
88304;[o_13_2_1]
88304;[o_13_2_2]
88312;08.02.2019
88312;11.03.2019
88318;-
88318;-
88319;[o_19_2_1]
88319;[o_19_2_2]
88330; 
88330; 
88338; 
88338; 
88339;[o_19_2_1]
88339;[o_19_2_2]
88344;28.09.2018
88344;12.10.2018
88362;[o_19_2_1]
88362;[o_19_2_2]
88367;[o_19_2_1]
88367;[o_19_2_2]
88371;[o_13_2_1]
88371;[o_13_2_2]
88372;[o_19_2_1]
88372;[o_19_2_2]
88376;[o_19_2_1]
88376;[o_19_2_2]
88381;-
88381;-
88382;12.02.2019
88382;04.03.2019
88389;[o_19_2_1]
88389;[o_19_2_2]
88392;[o_19_2_1]
88392;[o_19_2_2]
88398;[o_19_2_1]
88398;[o_19_2_2]
88399;15.03.2019
88399;04.04.2019
88400;[o_ | 20 | _2_1]
88400;[o_ | 20 | _2_2]
88403;[o_19_2_1]
88403;[o_19_2_2]
88417;[o_19_2_1]
88417;[o_19_2_2]
88425;[o_19_2_1]
88425;[o_19_2_2]
88427;15 мая 2019 г.
88427;30 мая 2019 г.
88448;[o_19_2_1]
88448;[o_19_2_2]
88453;14.02.2019
88453;28.02.2019
88454;-
88454;-
88460;[o_13_2_1]
88460;[o_13_2_2]
88467;[o_19_2_1]
88467;[o_19_2_2]
88471;[o_13_2_1]
88471;[o_13_2_2]
88474;[o_19_2_1]
88474;[o_19_2_2]
88476;-
88476;-
88478;14.02.2019
88478;28.02.2019
88479;[o_19_2_1]
88479;[o_19_2_2]
88489;[o_13_2_1]
88489;[o_13_2_2]
88490;[o_19_2_1]
88490;[o_19_2_2]
88493;-
88493;-
88497;[o_19_2_1]
88497;[o_19_2_2]
88501;[o_19_2_1]
88501;[o_19_2_2]
88507;[o_19_2_1]
88507;[o_19_2_2]
88509;[o_19_2_1]
88509;[o_19_2_2]
88523; 
88523; 
88528;[o_19_2_1]
88528;[o_19_2_2]
88555;-
88555;-
88558;-
88558;-
88559;[o_ | 20 | _2_1]
88559;[o_ | 20 | _2_2]
88563;-
88563;-
88567;-
88567;-
88575;[o_ | 20 | _2_1]
88575;[o_ | 20 | _2_2]
88582;[o_19_2_1]
88582;[o_19_2_2]
88591;18.02.2019
88591;01.03.2019
88593;-
88593;-
88600;[o_13_2_1]
88600;[o_13_2_2]
88610; 
88610; 
88616;[o_19_2_1]
88616;[o_19_2_2]
88624;__ февраля 2019 г.
88624;__ марта 2019 г.
88625;19.02.2019 (29.03.2019)
88625;04.03.2019 (04.04.2019)
88648;[o_19_2_1]
88648;[o_19_2_2]
88649;19.02.2019
88649;04.03.2019
88651;[o_19_2_1]
88651;[o_19_2_2]
88655;[o_13_2_1]
88655;[o_13_2_2]
88656;19.02.2019
88656;03.03.2019
88658;19.03.2019
88658;14.03.2019
88660;[o_19_2_1]
88660;[o_19_2_2]
88664;[o_13_2_1]
88664;[o_13_2_2]
88673; 
88673; 
88676;-
88676;-
88681;[o_19_2_1]
88681;[o_19_2_2]
88686;-
88686;-
88690;[o_19_2_1]
88690;[o_19_2_2]
88691;_2019 г.
88691;_2019 г.
88692;-
88692;-
88702;16 апреля 2019 г. 
88702;29 апреля 2019 г. 
88703;«__» февраля 2019 г.
88703;«__» марта 2019 г.
88707;-
88707;-
88709;[o_19_2_1]
88709;[o_19_2_2]
88710;[o_19_2_1]
88710;[o_19_2_2]
88715;-
88715;-
88738;22 февраля 2019 г.
88738;15 марта 2019 г. 
88739; 
88739; 
88756;[o_ | 20 | _2_1]
88756;[o_ | 20 | _2_2]
88767; 
88767; 
88778; 
88778; 
88790;[o_19_2_1]
88790;[o_19_2_2]
88798;[o_13_2_1]
88798;[o_13_2_2]
88799;[o_13_2_1]
88799;[o_13_2_2]
88810;[o_19_2_1]
88810;[o_19_2_2]
88814;[o_13_2_1]
88814;[o_13_2_2]
88823;[o_19_2_1]
88823;[o_19_2_2]
88831; 
88831; 
88846;[o_19_2_1]
88846;[o_19_2_2]
88856;[o_13_2_1]
88856;[o_13_2_2]
88862;[o_19_2_1]
88862;[o_19_2_2]
88864;22.03.2019
88864;12.04.2019
88887;[o_19_2_1]
88887;[o_19_2_2]
88893;[o_19_2_1]
88893;[o_19_2_2]
88894;[o_19_2_1]
88894;[o_19_2_2]
88911;-
88911;-
88915;[o_19_2_1]
88915;[o_19_2_2]
88919; 27 февраля 2019 г.
88919; 27 марта 2019 г.
88925;[o_ | 20 | _2_1]
88925;[o_ | 20 | _2_2]
88933;[o_13_2_1]
88933;[o_13_2_2]
88935;[o_19_2_1]
88935;[o_19_2_2]
88941;[o_19_2_1]
88941;[o_19_2_2]
88942;[o_13_2_1]
88942;[o_13_2_2]
88943;[o_19_2_1]
88943;[o_19_2_2]
88944;28.02.2019
88944;21.03.2019
88946;[o_19_2_1]
88946;[o_19_2_2]
88949;февраля 2019 г.
88949;марта 2019 г.
88951;[o_19_2_1]
88951;[o_19_2_2]
88970;28.02.2019
88970;22.03.2019
88975;[o_ | 20 | _2_1]
88975;[o_ | 20 | _2_2]
88976;[o_19_2_1]
88976;[o_19_2_2]
88978;[o_19_2_1]
88978;[o_19_2_2]
88989;[o_13_2_1]
88989;[o_13_2_2]
88990;[o_13_2_1]
88990;[o_13_2_2]
88993;информация уточняется
88993;информация уточняется
88999;-
88999;-
89002;_ 2019 г.
89002;_ 2019 г.
89010;[o_19_2_1]
89010;[o_19_2_2]
89012;4 марта 2019 г.
89012;18 марта 2019 г.
89018;[o_19_2_1]
89018;[o_19_2_2]
89122;04.03.2019
89122;25.03.2019
89128;22.03.2019
89128;05.04.2019
89130;[o_19_2_1]
89130;[o_19_2_2]
89135;_октября 20_г.
89135;_ноября 20_ г.
89136;-
89136;-
89138;[o_19_2_1]
89138;[o_19_2_2]
89143;[o_13_2_1]
89143;[o_13_2_2]
89147;[o_19_2_1]
89147;[o_19_2_2]
89162;-
89162;-
89163;04/03/2019
89163;18/03/2019
89168;07.05.2019
89168;30.05.2019
89176;11.03.2019
89176;03.04.2019
89178;[o_13_2_1]
89178;[o_13_2_2]
89185;[o_19_2_1]
89185;[o_19_2_2]
89191;[o_19_2_1]
89191;[o_19_2_2]
89210;[o_19_2_1]
89210;[o_19_2_2]
89215;-
89215;-
89218;[o_13_2_1]
89218;[o_13_2_2]
89221;[o_19_2_1]
89221;[o_19_2_2]
89225;22.04.2019
89225;17.05.2019
89239;06.03.2019
89239;20.03.2019
89244; 
89244; 
89249;-
89249;-
89255;[o_19_2_1]
89255;[o_19_2_2]
89256;[o_ | 20 | _2_1]
89256;[o_ | 20 | _2_2]
89262;[o_13_2_1]
89262;[o_13_2_2]
89264;[o_19_2_1]
89264;[o_19_2_2]
89270;[o_19_2_1]
89270;[o_19_2_2]
89273;[o_13_2_1]
89273;[o_13_2_2]
89283;_ 2019 г.
89283;_ 2019 г.
89284;[o_19_2_1]
89284;[o_19_2_2]
89285;[o_19_2_1]
89285;[o_19_2_2]
89321;[o_19_2_1]
89321;[o_19_2_2]
89324;11 марта 2019 г.
89324;22 марта 2019 г.
89329;[o_ | 20 | _2_1]
89329;[o_ | 20 | _2_2]
89330;[o_13_2_1]
89330;[o_13_2_2]
89338;[o_ | 20 | _2_1]
89338;[o_ | 20 | _2_2]
89349;-
89349;-
89354;[o_19_2_1]
89354;[o_19_2_2]
89355;отсутствует
89355;отсутствует
89359;[o_19_2_1]
89359;[o_19_2_2]
89363;[o_ | 20 | _2_1]
89363;[o_ | 20 | _2_2]
89407;12.03.2019
89407;26.03.2019
89416;[o_13_2_1]
89416;[o_13_2_2]
89419;[o_ | 20 | _2_1]
89419;[o_ | 20 | _2_2]
89441;[o_19_2_1]
89441;[o_19_2_2]
89445;нет
89445;нет
89461;[o_19_2_1]
89461;[o_19_2_2]
89465;13.03.2019
89465;02.04.2019
89483;-
89483;-
89488;[o_19_2_1]
89488;[o_19_2_2]
89489;[o_ | 20 | _2_1]
89489;[o_ | 20 | _2_2]
89499;[o_19_2_1]
89499;[o_19_2_2]
89502;[o_19_2_1]
89502;[o_19_2_2]
89504;[o_19_2_1]
89504;[o_19_2_2]
89507;15 марта 2019 г.
89507;28 марта 2019 г.
89508;-
89508;-
89509;[o_19_2_1]
89509;[o_19_2_2]
89511;[o_19_2_1]
89511;[o_19_2_2]
89526;[o_19_2_1]
89526;[o_19_2_2]
89535;[o_19_2_1]
89535;[o_19_2_2]
89546;март 2019 г.
89546;апрель 2019 г.
89561;[o_13_2_1]
89561;[o_13_2_2]
89565;[o_13_2_1]
89565;[o_13_2_2]
89570; 
89570; 
89573;[o_19_2_1]
89573;[o_19_2_2]
89576;18.03.2019
89576;04.04.2019
89585;[o_19_2_1]
89585;[o_19_2_2]
89606;[o_19_2_1]
89606;[o_19_2_2]
89635;[o_19_2_1]
89635;[o_19_2_2]
89645;19.03.2019
89645;09.04.2019
89657;[o_19_2_1]
89657;[o_19_2_2]
89658;[o_19_2_1]
89658;[o_19_2_2]
89661;[o_13_2_1]
89661;[o_13_2_2]
89662;[o_19_2_1]
89662;[o_19_2_2]
89664;[o_19_2_1]
89664;[o_19_2_2]
89665;[o_ | 20 | _2_1]
89665;[o_ | 20 | _2_2]
89676;-
89676;-
89693;-
89693;-
89699;[o_19_2_1]
89699;[o_19_2_2]
89702;[o_ | 20 | _2_1]
89702;[o_ | 20 | _2_2]
89709;18.09.2018
89709;01.10.2018
89714;__ марта 2019 г.
89714;__ апреля 2019 г.
89718;[o_19_2_1]
89718;[o_19_2_2]
89732;[o_19_2_1]
89732;[o_19_2_2]
89734;[o_13_2_1]
89734;[o_13_2_2]
89743;-
89743;-
89745;[o_13_2_1]
89745;[o_13_2_2]
89758;__ марта 2019 г.
89758;__ апреля 2019 г.
89759;[o_13_2_1]
89759;[o_13_2_2]
89766; 
89766; 
89772;21.03.2019
89772;03.04.2019
89803;[o_13_2_1]
89803;[o_13_2_2]
89809;[o_19_2_1]
89809;[o_19_2_2]
89830;-
89830;-
89832; 
89832; 
89834;8 апреля 2019 г.
89834;8 мая 2019 г.
89836;25 марта 2019 г.
89836;15 апреля 2019 г.
89840;25.03.2019
89840;21.04.2019
89845;март 2019 г.
89845;апрель 2019 г.
89854;[o_ | 20 | _2_1]
89854;[o_ | 20 | _2_2]
89857;[o_19_2_1]
89857;[o_19_2_2]
89863;[o_19_2_1]
89863;[o_19_2_2]
89868;[o_19_2_1]
89868;[o_19_2_2]
89882;[o_13_2_1]
89882;[o_13_2_2]
89896;[o_19_2_1]
89896;[o_19_2_2]
89912;[o_19_2_1]
89912;[o_19_2_2]
89918; 
89918; 
89919;[o_19_2_1]
89919;[o_19_2_2]
89924;[o_13_2_1]
89924;[o_13_2_2]
89932;[o_19_2_1]
89932;[o_19_2_2]
89934;[o_13_2_1]
89934;[o_13_2_2]
89946; 
89946; 
89979;[o_13_2_1]
89979;[o_13_2_2]
89983;[o_13_2_1]
89983;[o_13_2_2]
89984;[o_13_2_1]
89984;[o_13_2_2]
89985;[o_ | 20 | _2_1]
89985;[o_ | 20 | _2_2]
90017;[o_19_2_1]
90017;[o_19_2_2]
90027;21.05.2019
90027;05.06.2019
90028;[o_19_2_1]
90028;[o_19_2_2]
90044;28 марта 2019 г.
90044;10 апреля 2019 г.
90049;29 марта 2019 г.
90049;11 апреля 2019 г.
90054;[o_ | 20 | _2_1]
90054;[o_ | 20 | _2_2]
90060;[o_19_2_1]
90060;[o_19_2_2]
90062;29.03.2019
90062;12.04.2019
90074;[o_ | 20 | _2_1]
90074;[o_ | 20 | _2_2]
90078;[o_19_2_1]
90078;[o_19_2_2]
90118;[o_13_2_1]
90118;[o_13_2_2]
90122;[o_ | 20 | _2_1]
90122;[o_ | 20 | _2_2]
90126;-
90126;-
90130;[o_19_2_1]
90130;[o_19_2_2]
90137;[o_19_2_1]
90137;[o_19_2_2]
90140;-
90140;-
90146;[o_19_2_1]
90146;[o_19_2_2]
90160; 
90160; 
90164;-
90164;-
90179;18 июня 2019 года
90179;8 июля 2019 года
90180;-
90180;-
90185;[o_19_2_1]
90185;[o_19_2_2]
90187;30 октября 2019 г.
90187;20 ноября 2019 г.
90190;[o_13_2_1]
90190;[o_13_2_2]
90225;[o_13_2_1]
90225;[o_13_2_2]
90249; 
90249; 
90253;[o_ | 20 | _2_1]
90253;[o_ | 20 | _2_2]
90254; 
90254; 
90258; 
90258; 
90259; 
90259; 
90260;[o_13_2_1]
90260;[o_13_2_2]
90261; 
90261; 
90278;[o_ | 20 | _2_1]
90278;[o_ | 20 | _2_2]
90280;[o_13_2_1]
90280;[o_13_2_2]
90289;[o_19_2_1]
90289;[o_19_2_2]
90321;[o_13_2_1]
90321;[o_13_2_2]
90322; 
90322; 
90323;[o_ | 20 | _2_1]
90323;[o_ | 20 | _2_2]
90324;-
90324;-
90330;-
90330;-
90349;[o_19_2_1]
90349;[o_19_2_2]
90362;08.04.2019
90362;08.05.2019
90366;[o_19_2_1]
90366;[o_19_2_2]
90367;[o_19_2_1]
90367;[o_19_2_2]
90370;[o_13_2_1]
90370;[o_13_2_2]
90372;[o_19_2_1]
90372;[o_19_2_2]
90393;[o_13_2_1]
90393;[o_13_2_2]
90401;09.04.2019
90401;30.04.2019
90405;[o_19_2_1]
90405;[o_19_2_2]
90406;[o_ | 20 | _2_1]
90406;[o_ | 20 | _2_2]
90422;[o_13_2_1]
90422;[o_13_2_2]
90424;Отсутствует
90424;Отсутствует
90427;09.04.2019
90427;13.05.2019
90429; 
90429; 
90462;-
90462;-
90464; 
90464; 
90471;[o_19_2_1]
90471;[o_19_2_2]
90475;10 апреля 2019 г.
90475;23 апреля 2019 г.
90487;[o_13_2_1]
90487;[o_13_2_2]
90489;[o_19_2_1]
90489;[o_19_2_2]
90494;[o_13_2_1]
90494;[o_13_2_2]
90500;-
90500;-
90507;-
90507;-
90512; 
90512; 
90513;-
90513;-
90516;-
90516;-
90532;[o_19_2_1]
90532;[o_19_2_2]
90556;_2019 г.
90556;_2019г
90557;[o_19_2_1]
90557;[o_19_2_2]
90571;[o_19_2_1]
90571;[o_19_2_2]
90573;[o_19_2_1]
90573;[o_19_2_2]
90581;[o_19_2_1]
90581;[o_19_2_2]
90583;[o_19_2_1]
90583;[o_19_2_2]
90597;[o_13_2_1]
90597;[o_13_2_2]
90604;29.05.2019
90604;19.06.2019
90605;[o_19_2_1]
90605;[o_19_2_2]
90615;[o_13_2_1]
90615;[o_13_2_2]
90616;[o_13_2_1]
90616;[o_13_2_2]
90623;15.04.2019
90623;26.04.2019
90632;[o_19_2_1]
90632;[o_19_2_2]
90639;24.04.2019
90639;22.05.2019
90652;16.04.2019
90652;13.05.2019
90653;[o_19_2_1]
90653;[o_19_2_2]
90656;[o_19_2_1]
90656;[o_19_2_2]
90684;[o_19_2_1]
90684;[o_19_2_2]
90716;[o_ | 20 | _2_1]
90716;[o_ | 20 | _2_2]
90734;[o_19_2_1]
90734;[o_19_2_2]
90742;[o_19_2_1]
90742;[o_19_2_2]
90744;[o_19_2_1]
90744;[o_19_2_2]
90778;-
90778;-
90787;[o_19_2_1]
90787;[o_19_2_2]
90789;[o_13_2_1]
90789;[o_13_2_2]
90792;-
90792;-
90799;[o_13_2_1]
90799;[o_13_2_2]
90812;20.05.2019
90812;03.06.2019
90817;[o_19_2_1]
90817;[o_19_2_2]
90848;[o_19_2_1]
90848;[o_19_2_2]
90853;[o_ | 20 | _2_1]
90853;[o_ | 20 | _2_2]
90857;[o_19_2_1]
90857;[o_19_2_2]
90866;[o_19_2_1]
90866;[o_19_2_2]
90868;09.08.2019
90868;05.09.2019
90870;-
90870;-
90876;16.05.2019
90876;31.05.2019
90881;21.05.2019
90881;01.06.2019
90890;24.04.2019
90890;14.05.2019
90901;[o_19_2_1]
90901;[o_19_2_2]
90920;_апреля 2019 г.
90920;_мая 2019 г.
90925;[o_19_2_1]
90925;[o_19_2_2]
90929;[o_19_2_1]
90929;[o_19_2_2]
90935;[o_ | 20 | _2_1]
90935;[o_ | 20 | _2_2]
90937;[o_ | 20 | _2_1]
90937;[o_ | 20 | _2_2]
90939;-
90939;-
90940;[o_13_2_1]
90940;[o_13_2_2]
90942;[o_19_2_1]
90942;[o_19_2_2]
90943;[o_19_2_1]
90943;[o_19_2_2]
90944;-
90944;-
90946;[o_19_2_1]
90946;[o_19_2_2]
90953; 
90953; 
90954;[o_19_2_1]
90954;[o_19_2_2]
90965;26.04.2019
90965;23.05.2019
90967;26.04.2019
90967;23.05.2019
90969;-
90969;-
90979;[o_13_2_1]
90979;[o_13_2_2]
90986;19.08.2019
90986;06.09.2019
90988;26 апреля 2019 г.
90988;23 мая 2019 г.
90989;20.08.2019
90989;09.09.2019
91001;[o_19_2_1]
91001;[o_19_2_2]
91009;[o_19_2_1]
91009;[o_19_2_2]
91016;[o_13_2_1]
91016;[o_13_2_2]
91038;[o_19_2_1]
91038;[o_19_2_2]
91044;[o_ | 20 | _2_1]
91044;[o_ | 20 | _2_2]
91058;[o_13_2_1]
91058;[o_13_2_2]
91070;[o_19_2_1]
91070;[o_19_2_2]
91071;[o_19_2_1]
91071;[o_19_2_2]
91073;-
91073;-
91076;[o_ | 20 | _2_1]
91076;[o_ | 20 | _2_2]
91083;-
91083;-
91084;[o_ | 20 | _2_1]
91084;[o_ | 20 | _2_2]
91088;[o_13_2_1]
91088;[o_13_2_2]
91089; 
91089; 
91090;[o_ | 20 | _2_1]
91090;[o_ | 20 | _2_2]
91092;30.04.2019
91092;04.06.2019
91095;[o_ | 20 | _2_1]
91095;[o_ | 20 | _2_2]
91098;01.05.2019
91098;15.05.2019
91104;-
91104;-
91110;-
91110;-
91113;22 ноября 2019 г.
91113;12 декабря 2019 г.
91114;[o_19_2_1]
91114;[o_19_2_2]
91118;23.10.2019
91118;05.11.2019
91120;[o_13_2_1]
91120;[o_13_2_2]
91121;-
91121;-
91130;[o_ | 20 | _2_1]
91130;[o_ | 20 | _2_2]
91134;[o_19_2_1]
91134;[o_19_2_2]
91142;[o_19_2_1]
91142;[o_19_2_2]
91143;[o_19_2_1]
91143;[o_19_2_2]
91167;[o_19_2_1]
91167;[o_19_2_2]
91170;[o_13_2_1]
91170;[o_13_2_2]
91183;-
91183;-
91209;[o_13_2_1]
91209;[o_13_2_2]
91214;[o_13_2_1]
91214;[o_13_2_2]
91215;[o_13_2_1]
91215;[o_13_2_2]
91216;[o_13_2_1]
91216;[o_13_2_2]
91217;[o_ | 20 | _2_1]
91217;[o_ | 20 | _2_2]
91227;[o_19_2_1]
91227;[o_19_2_2]
91233;13 мая 2019 г.
91233;24 мая 2019 г.
91247;[o_19_2_1]
91247;[o_19_2_2]
91258; 
91258; 
91259;[o_19_2_1]
91259;[o_19_2_2]
91267;14.05.2019
91267;03.06.2019
91268;[o_19_2_1]
91268;[o_19_2_2]
91274;-
91274;-
91287;-
91287;-
91290;0
91290;0
91291;[o_19_2_1]
91291;[o_19_2_2]
91292;[o_19_2_1]
91292;[o_19_2_2]
91293;[o_19_2_1]
91293;[o_19_2_2]
91294;[o_19_2_1]
91294;[o_19_2_2]
91298;[o_ | 20 | _2_1]
91298;[o_ | 20 | _2_2]
91306;[o_13_2_1]
91306;[o_13_2_2]
91312;0
91312;0
91313;[o_19_2_1]
91313;[o_19_2_2]
91315;[o_13_2_1]
91315;[o_13_2_2]
91318;[o_19_2_1]
91318;[o_19_2_2]
91334;[o_19_2_1]
91334;[o_19_2_2]
91340; 
91340; 
91351;[o_13_2_1]
91351;[o_13_2_2]
91361;[o_13_2_1]
91361;[o_13_2_2]
91371;-
91371;-
91387;[o_19_2_1]
91387;[o_19_2_2]
91418;[o_19_2_1]
91418;[o_19_2_2]
91432;-
91432;-
91436;20.05.2019
91436;17.06.2019
91450;[o_13_2_1]
91450;[o_13_2_2]
91454;[o_13_2_1]
91454;[o_13_2_2]
91460; 
91460; 
91474;[o_13_2_1]
91474;[o_13_2_2]
91480; 
91480; 
91482;[o_13_2_1]
91482;[o_13_2_2]
91489;[o_19_2_1]
91489;[o_19_2_2]
91497;[o_19_2_1]
91497;[o_19_2_2]
91501;[o_19_2_1]
91501;[o_19_2_2]
91505;[o_19_2_1]
91505;[o_19_2_2]
91515;[o_19_2_1]
91515;[o_19_2_2]
91520;[o_19_2_1]
91520;[o_19_2_2]
91535; 
91535; 
91550;23.05.2019
91550;05.06.2019
91558;[o_19_2_1]
91558;[o_19_2_2]
91562;[o_19_2_1]
91562;[o_19_2_2]
91571;[o_13_2_1]
91571;[o_13_2_2]
91573;[o_19_2_1]
91573;[o_19_2_2]
91574;[o_13_2_1]
91574;[o_13_2_2]
91577;[o_13_2_1]
91577;[o_13_2_2]
91579;[o_13_2_1]
91579;[o_13_2_2]
91580;[o_13_2_1]
91580;[o_13_2_2]
91581;-
91581;-
91582;[o_19_2_1]
91582;[o_19_2_2]
91589;Информация уточняется
91589;Информация уточняется
91591;Информация уточняется
91591;Информация уточняется
91594;[o_19_2_1]
91594;[o_19_2_2]
91596;27 мая 2019 г.
91596;27 июня 2019 г.
91597;[o_13_2_1]
91597;[o_13_2_2]
91605;[o_ | 20 | _2_1]
91605;[o_ | 20 | _2_2]
91609;[o_19_2_1]
91609;[o_19_2_2]
91615;[o_13_2_1]
91615;[o_13_2_2]
91631;-
91631;-
91633;[o_13_2_1]
91633;[o_13_2_2]
91638; 
91638; 
91639;[o_19_2_1]
91639;[o_19_2_2]
91647;28.05.2019
91647;07.06.2019
91648;28 | .05.2019
91648;10.06.2019
91651;[o_19_2_1]
91651;[o_19_2_2]
91654; 
91654; 
91657;13.06.2019
91657;05.07.2019
91660;[o_19_2_1]
91660;[o_19_2_2]
91663;[o_19_2_1]
91663;[o_19_2_2]
91666;[o_19_2_1]
91666;[o_19_2_2]
91667;-
91667;-
91668;[o_19_2_1]
91668;[o_19_2_2]
91670;[o_13_2_1]
91670;[o_13_2_2]
91672;[o_13_2_1]
91672;[o_13_2_2]
91674;25.06.2019
91674;15.07.2019
91675;[o_19_2_1]
91675;[o_19_2_2]
91679;-
91679;-
91691;[o_13_2_1]
91691;[o_13_2_2]
91698;[o_19_2_1]
91698;[o_19_2_2]
91703;4 декабря 2019 г.
91703;12 декабря 2019 г.
91708;[o_19_2_1]
91708;[o_19_2_2]
91718;-
91718;-
91723;[o_19_2_1]
91723;[o_19_2_2]
91729;информация уточняется
91729;информация уточняется
91730;[o_19_2_1]
91730;[o_19_2_2]
91736;[o_13_2_1]
91736;[o_13_2_2]
91746;[o_19_2_1]
91746;[o_19_2_2]
91751;-
91751;-
91757;-
91757;-
91758;[o_19_2_1]
91758;[o_19_2_2]
91761;[o_13_2_1]
91761;[o_13_2_2]
91771;[o_19_2_1]
91771;[o_19_2_2]
91772;[o_ | 20 | _2_1]
91772;[o_ | 20 | _2_2]
91779;[o_19_2_1]
91779;[o_19_2_2]
91785;[o_ | 20 | _2_1]
91785;[o_ | 20 | _2_2]
91793;[o_19_2_1]
91793;[o_19_2_2]
91797;[o_13_2_1]
91797;[o_13_2_2]
91810;[o_ | 20 | _2_1]
91810;[o_ | 20 | _2_2]
91815;[o_19_2_1]
91815;[o_19_2_2]
91816;Отсутствует
91816;Отсутствует
91817;[o_19_2_1]
91817;[o_19_2_2]
91821;[o_ | 20 | _2_1]
91821;[o_ | 20 | _2_2]
91823;03.06.2019
91823;18.06.2019
91825;-
91825;-
91828;-
91828;-
91831;[o_13_2_1]
91831;[o_13_2_2]
91832;-
91832;-
91839;-
91839;-
91841;[o_13_2_1]
91841;[o_13_2_2]
91843;16.04.2019
91843;30.04.2019
91846;[o_ | 20 | _2_1]
91846;[o_ | 20 | _2_2]
91855;[o_13_2_1]
91855;[o_13_2_2]
91859;[o_13_2_1]
91859;[o_13_2_2]
91862;[o_19_2_1]
91862;[o_19_2_2]
91877;[o_ | 20 | _2_1]
91877;[o_ | 20 | _2_2]
91882;[o_19_2_1]
91882;[o_19_2_2]
91883;-
91883;-
91887;[o_19_2_1]
91887;[o_19_2_2]
91899; 
91899; 
91900; 
91900; 
91906;-
91906;-
91917;[o_13_2_1]
91917;[o_13_2_2]
91925;Информация уточняется
91925;Информация уточняется
91928;[o_13_2_1]
91928;[o_13_2_2]
91945;[o_19_2_1]
91945;[o_19_2_2]
91949;[o_13_2_1]
91949;[o_13_2_2]
91950;-
91950;-
91967;[o_19_2_1]
91967;[o_19_2_2]
91972;-
91972;-
91989;[o_19_2_1]
91989;[o_19_2_2]
91995;[o_19_2_1]
91995;[o_19_2_2]
91997;[o_19_2_1]
91997;[o_19_2_2]
92010;11.06.2019
